iter log_res CL CD CM
49188 -9.150163 0.06525156 0.04644308 -0.3590968
49189 -9.150159 0.06525156 0.04644296 -0.3590968
49190 -9.150141 0.06525156 0.04644284 -0.3590968
49191 -9.150102 0.06525158 0.04644274 -0.3590968
49192 -9.150045 0.06525158 0.04644262 -0.3590968
49193 -9.149986 0.06525158 0.04644252 -0.3590968
49194 -9.14995 0.06525158 0.0464424 -0.3590968
49195 -9.149988 0.06525158 0.04644228 -0.3590968
49196 -9.150089 0.06525158 0.04644218 -0.3590968
49197 -9.150202 0.06525158 0.04644206 -0.3590968
49198 -9.150308 0.06525158 0.04644196 -0.3590968
49199 -9.150397 0.06525158 0.04644184 -0.3590968
49200 -9.150462 0.06525158 0.04644172 -0.3590968
49201 -9.150518 0.06525158 0.04644162 -0.3590968
49202 -9.150612 0.06525158 0.0464415 -0.3590968
49203 -9.150678 0.06525158 0.0464414 -0.3590968
49204 -9.150722 0.06525158 0.04644128 -0.3590968
49205 -9.150753 0.06525158 0.04644116 -0.3590968
49206 -9.150778 0.06525158 0.04644106 -0.3590968
49207 -9.150798 0.06525158 0.04644094 -0.3590968
49208 -9.150813 0.06525158 0.04644084 -0.3590968
49209 -9.150817 0.0652516 0.04644072 -0.3590968
49210 -9.150802 0.0652516 0.0464406 -0.3590968
49211 -9.150762 0.0652516 0.0464405 -0.3590968
49212 -9.150695 0.0652516 0.04644038 -0.3590968
49213 -9.150615 0.0652516 0.04644028 -0.3590968
49214 -9.150543 0.0652516 0.04644016 -0.3590968
49215 -9.150503 0.0652516 0.04644004 -0.3590968
49216 -9.150501 0.0652516 0.04643994 -0.3590968
49217 -9.150533 0.0652516 0.04643982 -0.3590968
49218 -9.150582 0.0652516 0.0464397 -0.3590966
49219 -9.150621 0.0652516 0.0464396 -0.3590966
49220 -9.150653 0.0652516 0.04643948 -0.3590966
49221 -9.150692 0.0652516 0.04643938 -0.3590966
49222 -9.150747 0.0652516 0.04643926 -0.3590966
49223 -9.150819 0.0652516 0.04643914 -0.3590966
49224 -9.150903 0.0652516 0.04643904 -0.3590966
49225 -9.150991 0.06525162 0.04643892 -0.3590966
49226 -9.151072 0.06525162 0.04643882 -0.3590966
49227 -9.151143 0.06525162 0.0464387 -0.3590966
49228 -9.151201 0.06525162 0.04643858 -0.3590966
49229 -9.151244 0.06525162 0.04643848 -0.3590966
49230 -9.151273 0.06525162 0.04643836 -0.3590966
49231 -9.151285 0.06525162 0.04643824 -0.3590966
49232 -9.151332 0.06525162 0.04643814 -0.3590966
49233 -9.15137 0.06525162 0.04643802 -0.3590966
49234 -9.15139 0.06525162 0.04643792 -0.3590966
49235 -9.151394 0.06525162 0.0464378 -0.3590966
49236 -9.151385 0.06525162 0.04643768 -0.3590966
49237 -9.151365 0.06525162 0.04643758 -0.3590966
49238 -9.15134 0.06525162 0.04643746 -0.3590966
49239 -9.151321 0.06525162 0.04643734 -0.3590966
49240 -9.151318 0.06525162 0.04643724 -0.3590966
49241 -9.151335 0.06525162 0.04643712 -0.3590966
49242 -9.151369 0.06525164 0.046437 -0.3590966
49243 -9.151414 0.06525164 0.0464369 -0.3590966
49244 -9.151462 0.06525164 0.04643678 -0.3590966
49245 -9.151534 0.06525164 0.04643666 -0.3590966
49246 -9.151591 0.06525164 0.04643656 -0.3590966
49247 -9.151632 0.06525164 0.04643644 -0.3590966
49248 -9.151658 0.06525164 0.04643634 -0.3590966
49249 -9.151668 0.06525164 0.04643622 -0.3590966
49250 -9.151707 0.06525164 0.0464361 -0.3590966
49251 -9.151727 0.06525164 0.046436 -0.3590966
49252 -9.151734 0.06525164 0.04643588 -0.3590966
49253 -9.151737 0.06525164 0.04643576 -0.3590966
49254 -9.151744 0.06525164 0.04643566 -0.3590966
49255 -9.151759 0.06525164 0.04643554 -0.3590966
49256 -9.151783 0.06525164 0.04643542 -0.3590966
49257 -9.151814 0.06525164 0.04643532 -0.3590966
49258 -9.151849 0.06525164 0.0464352 -0.3590966
49259 -9.151884 0.06525164 0.0464351 -0.3590966
49260 -9.151914 0.06525164 0.04643498 -0.3590966
49261 -9.151934 0.06525164 0.04643486 -0.3590966
49262 -9.151935 0.06525164 0.04643476 -0.3590966
49263 -9.151908 0.06525164 0.04643464 -0.3590966
49264 -9.151846 0.06525164 0.04643454 -0.3590966
49265 -9.151806 0.06525164 0.04643442 -0.3590966
49266 -9.151777 0.06525164 0.0464343 -0.3590964
49267 -9.151742 0.06525164 0.0464342 -0.3590964
49268 -9.151723 0.06525166 0.04643408 -0.3590964
49269 -9.151715 0.06525166 0.04643398 -0.3590964
49270 -9.151724 0.06525166 0.04643386 -0.3590964
49271 -9.151755 0.06525166 0.04643374 -0.3590964
49272 -9.151808 0.06525166 0.04643364 -0.3590964
49273 -9.151885 0.06525166 0.04643352 -0.3590964
49274 -9.151982 0.06525166 0.04643342 -0.3590964
49275 -9.152082 0.06525166 0.0464333 -0.3590964
49276 -9.152174 0.06525166 0.04643318 -0.3590964
49277 -9.152252 0.06525166 0.04643308 -0.3590964
49278 -9.152312 0.06525166 0.04643296 -0.3590964
49279 -9.152347 0.06525166 0.04643286 -0.3590964
49280 -9.152394 0.06525166 0.04643274 -0.3590964
49281 -9.152447 0.06525166 0.04643262 -0.3590964
49282 -9.15247 0.06525166 0.04643252 -0.3590964
49283 -9.152492 0.06525166 0.0464324 -0.3590964
49284 -9.152526 0.06525166 0.0464323 -0.3590964
49285 -9.152548 0.06525166 0.04643218 -0.3590964
49286 -9.152567 0.06525166 0.04643206 -0.3590964
49287 -9.152589 0.06525166 0.04643196 -0.3590964
49288 -9.152615 0.06525166 0.04643184 -0.3590964
49289 -9.152647 0.06525166 0.04643174 -0.3590964
49290 -9.152682 0.06525166 0.04643162 -0.3590964
49291 -9.152716 0.06525166 0.0464315 -0.3590964
49292 -9.152749 0.06525166 0.0464314 -0.3590964
49293 -9.152779 0.06525166 0.04643128 -0.3590964
49294 -9.152811 0.06525166 0.04643118 -0.3590964
49295 -9.152835 0.06525166 0.04643106 -0.3590964
49296 -9.15285 0.06525166 0.04643094 -0.3590964
49297 -9.152859 0.06525166 0.04643084 -0.3590964
49298 -9.152862 0.06525166 0.04643072 -0.3590964
49299 -9.15286 0.06525166 0.04643062 -0.3590964
49300 -9.152852 0.06525166 0.0464305 -0.3590964
49301 -9.152865 0.06525166 0.04643038 -0.3590964
49302 -9.152878 0.06525166 0.04643028 -0.3590964
49303 -9.152881 0.06525166 0.04643016 -0.3590962
49304 -9.152882 0.06525166 0.04643006 -0.3590962
49305 -9.152887 0.06525166 0.04642994 -0.3590962
49306 -9.152903 0.06525166 0.04642982 -0.3590962
49307 -9.152934 0.06525166 0.04642972 -0.3590962
49308 -9.152977 0.06525166 0.0464296 -0.3590962
49309 -9.153028 0.06525166 0.04642948 -0.3590962
49310 -9.15308 0.06525166 0.04642938 -0.3590962
49311 -9.153128 0.06525166 0.04642926 -0.3590962
49312 -9.153167 0.06525166 0.04642916 -0.3590962
49313 -9.153199 0.06525166 0.04642904 -0.3590962
49314 -9.153224 0.06525166 0.04642892 -0.3590962
49315 -9.153245 0.06525166 0.04642882 -0.3590962
49316 -9.153265 0.06525166 0.0464287 -0.3590962
49317 -9.153282 0.06525166 0.0464286 -0.3590962
49318 -9.153291 0.06525166 0.04642848 -0.3590962
49319 -9.15334 0.06525166 0.04642836 -0.3590962
49320 -9.153376 0.06525166 0.04642826 -0.3590962
49321 -9.153382 0.06525166 0.04642814 -0.3590962
49322 -9.153376 0.06525166 0.04642804 -0.3590962
49323 -9.153366 0.06525166 0.04642792 -0.3590962
49324 -9.153309 0.06525166 0.0464278 -0.3590962
49325 -9.153212 0.06525166 0.0464277 -0.3590962
49326 -9.153096 0.06525166 0.04642758 -0.3590962
49327 -9.152994 0.06525166 0.04642746 -0.3590962
49328 -9.152935 0.06525166 0.04642736 -0.3590962
49329 -9.152962 0.06525166 0.04642724 -0.359096
49330 -9.153072 0.06525166 0.04642714 -0.359096
49331 -9.153215 0.06525166 0.04642702 -0.359096
49332 -9.153364 0.06525166 0.04642692 -0.359096
49333 -9.1535 0.06525166 0.0464268 -0.359096
49334 -9.153615 0.06525166 0.04642668 -0.359096
49335 -9.15371 0.06525166 0.04642658 -0.359096
49336 -9.153786 0.06525166 0.04642646 -0.359096
49337 -9.153846 0.06525166 0.04642636 -0.359096
49338 -9.153895 0.06525166 0.04642624 -0.359096
49339 -9.153935 0.06525166 0.04642612 -0.359096
49340 -9.153968 0.06525166 0.04642602 -0.359096
49341 -9.153996 0.06525166 0.0464259 -0.359096
49342 -9.154021 0.06525166 0.0464258 -0.359096
49343 -9.154043 0.06525166 0.04642568 -0.359096
49344 -9.154064 0.06525166 0.04642556 -0.359096
49345 -9.154083 0.06525166 0.04642546 -0.359096
49346 -9.154102 0.06525166 0.04642534 -0.359096
49347 -9.15412 0.06525166 0.04642524 -0.359096
49348 -9.154137 0.06525166 0.04642512 -0.359096
49349 -9.154152 0.06525166 0.04642502 -0.3590958
49350 -9.154164 0.06525166 0.0464249 -0.3590958
49351 -9.154171 0.06525166 0.04642478 -0.3590958
49352 -9.154169 0.06525166 0.04642468 -0.3590958
49353 -9.154202 0.06525166 0.04642456 -0.3590958
49354 -9.154246 0.06525166 0.04642446 -0.3590958
49355 -9.154297 0.06525166 0.04642434 -0.3590958
49356 -9.154334 0.06525166 0.04642424 -0.3590958
49357 -9.154362 0.06525166 0.04642412 -0.3590958
49358 -9.154386 0.06525166 0.04642402 -0.3590958
49359 -9.154407 0.06525166 0.0464239 -0.3590958
49360 -9.154425 0.06525166 0.04642378 -0.3590958
49361 -9.154437 0.06525166 0.04642368 -0.3590958
49362 -9.154442 0.06525166 0.04642356 -0.3590958
49363 -9.154467 0.06525166 0.04642346 -0.3590958
49364 -9.154487 0.06525166 0.04642334 -0.3590958
49365 -9.154493 0.06525166 0.04642324 -0.3590958
49366 -9.154491 0.06525166 0.04642312 -0.3590956
49367 -9.15449 0.06525166 0.04642302 -0.3590956
49368 -9.154493 0.06525166 0.0464229 -0.3590956
49369 -9.154505 0.06525166 0.04642278 -0.3590956
49370 -9.154522 0.06525166 0.04642268 -0.3590956
49371 -9.154541 0.06525166 0.04642256 -0.3590956
49372 -9.154557 0.06525166 0.04642246 -0.3590956
49373 -9.15456 0.06525166 0.04642234 -0.3590956
49374 -9.154598 0.06525166 0.04642224 -0.3590956
49375 -9.154634 0.06525166 0.04642212 -0.3590956
49376 -9.154655 0.06525166 0.04642202 -0.3590956
49377 -9.154665 0.06525166 0.0464219 -0.3590956
49378 -9.154664 0.06525166 0.0464218 -0.3590956
49379 -9.154652 0.06525166 0.04642168 -0.3590956
49380 -9.154628 0.06525166 0.04642158 -0.3590956
49381 -9.15459 0.06525166 0.04642146 -0.3590954
49382 -9.154541 0.06525166 0.04642134 -0.3590954
49383 -9.154486 0.06525166 0.04642124 -0.3590954
49384 -9.154434 0.06525166 0.04642112 -0.3590954
49385 -9.154398 0.06525166 0.04642102 -0.3590954
49386 -9.154397 0.06525166 0.0464209 -0.3590954
49387 -9.154445 0.06525166 0.0464208 -0.3590954
49388 -9.154528 0.06525166 0.04642068 -0.3590954
49389 -9.154619 0.06525166 0.04642058 -0.3590954
49390 -9.154695 0.06525164 0.04642046 -0.3590954
49391 -9.154745 0.06525164 0.04642036 -0.3590954
49392 -9.154773 0.06525164 0.04642024 -0.3590954
49393 -9.154794 0.06525164 0.04642014 -0.3590954
49394 -9.154822 0.06525164 0.04642002 -0.3590954
49395 -9.154857 0.06525164 0.04641992 -0.3590954
49396 -9.154899 0.06525164 0.0464198 -0.3590952
49397 -9.154942 0.06525164 0.0464197 -0.3590952
49398 -9.155026 0.06525164 0.04641958 -0.3590952
49399 -9.155104 0.06525164 0.04641948 -0.3590952
49400 -9.155168 0.06525164 0.04641936 -0.3590952
49401 -9.155219 0.06525164 0.04641924 -0.3590952
49402 -9.155262 0.06525164 0.04641914 -0.3590952
49403 -9.155299 0.06525164 0.04641902 -0.3590952
49404 -9.15533 0.06525164 0.04641892 -0.3590952
49405 -9.155358 0.06525164 0.0464188 -0.3590952
49406 -9.155381 0.06525164 0.0464187 -0.3590952
49407 -9.155398 0.06525164 0.04641858 -0.3590952
49408 -9.155409 0.06525164 0.04641848 -0.3590952
49409 -9.155407 0.06525164 0.04641836 -0.3590952
49410 -9.155398 0.06525164 0.04641826 -0.359095
49411 -9.155413 0.06525164 0.04641814 -0.359095
49412 -9.155395 0.06525162 0.04641804 -0.359095
49413 -9.15535 0.06525162 0.04641792 -0.359095
49414 -9.155293 0.06525162 0.04641782 -0.359095
49415 -9.155255 0.06525162 0.0464177 -0.359095
49416 -9.155278 0.06525162 0.0464176 -0.359095
49417 -9.15534 0.06525162 0.04641748 -0.359095
49418 -9.155405 0.06525162 0.04641738 -0.359095
49419 -9.155466 0.06525162 0.04641726 -0.359095
49420 -9.155513 0.06525162 0.04641716 -0.359095
49421 -9.155611 0.06525162 0.04641704 -0.359095
49422 -9.155695 0.06525162 0.04641694 -0.359095
49423 -9.155754 0.06525162 0.04641682 -0.359095
49424 -9.155796 0.06525162 0.04641672 -0.359095
49425 -9.155826 0.06525162 0.0464166 -0.3590948
49426 -9.155847 0.06525162 0.0464165 -0.3590948
49427 -9.155863 0.06525162 0.04641638 -0.3590948
49428 -9.155876 0.06525162 0.04641628 -0.3590948
49429 -9.15589 0.06525162 0.04641616 -0.3590948
49430 -9.155907 0.06525162 0.04641606 -0.3590948
49431 -9.155928 0.0652516 0.04641594 -0.3590948
49432 -9.155951 0.0652516 0.04641582 -0.3590948
49433 -9.155971 0.0652516 0.04641572 -0.3590948
49434 -9.155982 0.0652516 0.0464156 -0.3590948
49435 -9.155974 0.0652516 0.0464155 -0.3590948
49436 -9.155945 0.0652516 0.04641538 -0.3590948
49437 -9.155893 0.0652516 0.04641528 -0.3590948
49438 -9.155824 0.0652516 0.04641516 -0.3590948
49439 -9.155746 0.0652516 0.04641506 -0.3590948
49440 -9.155665 0.0652516 0.04641494 -0.3590946
49441 -9.155596 0.0652516 0.04641484 -0.3590946
49442 -9.155558 0.0652516 0.04641472 -0.3590946
49443 -9.15557 0.0652516 0.04641462 -0.3590946
49444 -9.155642 0.0652516 0.0464145 -0.3590946
49445 -9.15576 0.0652516 0.0464144 -0.3590946
49446 -9.155899 0.0652516 0.04641428 -0.3590946
49447 -9.156033 0.0652516 0.04641418 -0.3590946
49448 -9.156147 0.0652516 0.04641406 -0.3590946
49449 -9.156239 0.0652516 0.04641396 -0.3590946
49450 -9.156325 0.0652516 0.04641384 -0.3590946
49451 -9.156392 0.0652516 0.04641374 -0.3590946
49452 -9.156442 0.0652516 0.04641362 -0.3590946
49453 -9.156481 0.0652516 0.04641352 -0.3590946
49454 -9.156511 0.0652516 0.0464134 -0.3590946
49455 -9.156535 0.0652516 0.0464133 -0.3590946
49456 -9.156553 0.0652516 0.04641318 -0.3590944
49457 -9.156566 0.0652516 0.04641308 -0.3590944
49458 -9.15657 0.06525158 0.04641296 -0.3590944
49459 -9.156577 0.06525158 0.04641286 -0.3590944
49460 -9.156643 0.06525158 0.04641274 -0.3590944
49461 -9.156693 0.06525158 0.04641264 -0.3590944
49462 -9.156729 0.06525158 0.04641252 -0.3590944
49463 -9.156757 0.06525158 0.04641242 -0.3590944
49464 -9.156781 0.06525158 0.0464123 -0.3590944
49465 -9.1568 0.06525158 0.0464122 -0.3590944
49466 -9.156809 0.06525158 0.04641208 -0.3590944
49467 -9.156803 0.06525158 0.04641196 -0.3590944
49468 -9.156779 0.06525158 0.04641186 -0.3590944
49469 -9.15674 0.06525158 0.04641174 -0.3590944
49470 -9.156699 0.06525158 0.04641164 -0.3590944
49471 -9.156671 0.06525158 0.04641152 -0.3590944
49472 -9.156669 0.06525158 0.04641142 -0.3590944
49473 -9.156695 0.06525158 0.0464113 -0.3590942
49474 -9.156736 0.06525158 0.04641118 -0.3590942
49475 -9.156794 0.0652516 0.04641108 -0.3590942
49476 -9.156901 0.0652516 0.04641096 -0.3590942
49477 -9.156994 0.0652516 0.04641086 -0.3590942
49478 -9.157052 0.0652516 0.04641074 -0.3590942
49479 -9.157084 0.0652516 0.04641062 -0.3590942
49480 -9.1571 0.0652516 0.04641052 -0.3590942
49481 -9.157106 0.0652516 0.0464104 -0.3590942
49482 -9.1571 0.0652516 0.04641028 -0.3590942
49483 -9.157079 0.0652516 0.04641018 -0.3590942
49484 -9.157041 0.0652516 0.04641006 -0.3590942
49485 -9.156994 0.0652516 0.04640996 -0.3590942
49486 -9.156953 0.0652516 0.04640984 -0.3590942
49487 -9.156942 0.0652516 0.04640972 -0.3590942
49488 -9.156981 0.0652516 0.04640962 -0.3590942
49489 -9.157067 0.0652516 0.0464095 -0.3590942
49490 -9.157179 0.0652516 0.0464094 -0.3590942
49491 -9.157297 0.0652516 0.04640928 -0.3590942
49492 -9.157406 0.0652516 0.04640916 -0.359094
49493 -9.157501 0.0652516 0.04640906 -0.359094
49494 -9.15758 0.0652516 0.04640894 -0.359094
49495 -9.157645 0.0652516 0.04640884 -0.359094
49496 -9.157698 0.0652516 0.04640872 -0.359094
49497 -9.157742 0.0652516 0.0464086 -0.359094
49498 -9.157778 0.0652516 0.0464085 -0.359094
49499 -9.157807 0.0652516 0.04640838 -0.359094
49500 -9.157829 0.0652516 0.04640828 -0.359094
49501 -9.15788 0.06525162 0.04640816 -0.359094
49502 -9.157923 0.06525162 0.04640804 -0.359094
49503 -9.157959 0.06525162 0.04640794 -0.359094
49504 -9.157991 0.06525162 0.04640782 -0.359094
49505 -9.158022 0.06525162 0.04640772 -0.359094
49506 -9.158052 0.06525162 0.0464076 -0.359094
49507 -9.15808 0.06525162 0.0464075 -0.359094
49508 -9.158107 0.06525162 0.04640738 -0.359094
49509 -9.158131 0.06525162 0.04640728 -0.359094
49510 -9.158151 0.06525162 0.04640716 -0.359094
49511 -9.158162 0.06525162 0.04640704 -0.3590938
49512 -9.158207 0.06525162 0.04640694 -0.3590938
49513 -9.158252 0.06525162 0.04640682 -0.3590938
49514 -9.158287 0.06525162 0.04640672 -0.3590938
49515 -9.158313 0.06525162 0.0464066 -0.3590938
49516 -9.158334 0.06525162 0.0464065 -0.3590938
49517 -9.158353 0.06525162 0.04640638 -0.3590938
49518 -9.158363 0.06525162 0.04640628 -0.3590938
49519 -9.15836 0.06525162 0.04640618 -0.3590938
49520 -9.15839 0.06525162 0.04640606 -0.3590938
49521 -9.158449 0.06525162 0.04640596 -0.3590938
49522 -9.158516 0.06525162 0.04640584 -0.3590938
49523 -9.158558 0.06525162 0.04640574 -0.3590938
49524 -9.158584 0.06525162 0.04640562 -0.3590938
49525 -9.158602 0.06525162 0.04640552 -0.3590938
49526 -9.158616 0.06525162 0.0464054 -0.3590938
49527 -9.15863 0.06525162 0.0464053 -0.3590938
49528 -9.158645 0.06525162 0.04640518 -0.3590938
49529 -9.158695 0.06525162 0.04640508 -0.3590938
49530 -9.158744 0.06525162 0.04640496 -0.3590938
49531 -9.158791 0.0652516 0.04640486 -0.3590936
49532 -9.158838 0.0652516 0.04640476 -0.3590936
49533 -9.158885 0.0652516 0.04640464 -0.3590936
49534 -9.15893 0.0652516 0.04640454 -0.3590936
49535 -9.158973 0.0652516 0.04640442 -0.3590936
49536 -9.159013 0.0652516 0.04640432 -0.3590936
49537 -9.159046 0.0652516 0.0464042 -0.3590936
49538 -9.159067 0.0652516 0.0464041 -0.3590936
49539 -9.159072 0.0652516 0.046404 -0.3590936
49540 -9.159055 0.0652516 0.04640388 -0.3590936
49541 -9.159012 0.0652516 0.04640378 -0.3590936
49542 -9.158947 0.0652516 0.04640366 -0.3590936
49543 -9.158874 0.0652516 0.04640356 -0.3590936
49544 -9.158811 0.0652516 0.04640344 -0.3590936
49545 -9.158778 0.0652516 0.04640334 -0.3590936
49546 -9.158786 0.0652516 0.04640324 -0.3590936
49547 -9.158836 0.0652516 0.04640312 -0.3590936
49548 -9.158918 0.0652516 0.04640302 -0.3590936
49549 -9.159019 0.0652516 0.0464029 -0.3590934
49550 -9.159126 0.0652516 0.0464028 -0.3590934
49551 -9.15922 0.0652516 0.04640268 -0.3590934
49552 -9.159288 0.0652516 0.04640258 -0.3590934
49553 -9.159321 0.0652516 0.04640246 -0.3590934
49554 -9.159312 0.06525158 0.04640236 -0.3590934
49555 -9.159272 0.06525158 0.04640226 -0.3590934
49556 -9.15922 0.06525158 0.04640214 -0.3590934
49557 -9.159186 0.06525158 0.04640204 -0.3590934
49558 -9.15919 0.06525158 0.04640192 -0.3590934
49559 -9.15928 0.06525158 0.04640182 -0.3590934
49560 -9.159398 0.06525158 0.0464017 -0.3590934
49561 -9.159511 0.06525158 0.0464016 -0.3590934
49562 -9.159611 0.06525158 0.04640148 -0.3590934
49563 -9.159697 0.06525158 0.04640138 -0.3590934
49564 -9.15977 0.06525158 0.04640128 -0.3590934
49565 -9.159832 0.06525158 0.04640116 -0.3590934
49566 -9.159884 0.06525158 0.04640106 -0.3590932
49567 -9.159927 0.06525158 0.04640094 -0.3590932
49568 -9.159962 0.06525158 0.04640084 -0.3590932
49569 -9.159989 0.06525158 0.04640072 -0.3590932
49570 -9.160008 0.06525158 0.04640062 -0.3590932
49571 -9.160019 0.06525158 0.0464005 -0.3590932
49572 -9.160027 0.06525158 0.0464004 -0.3590932
49573 -9.160032 0.06525158 0.04640028 -0.3590932
49574 -9.160038 0.06525158 0.04640018 -0.3590932
49575 -9.160039 0.06525158 0.04640006 -0.3590932
49576 -9.16003 0.06525158 0.04639996 -0.3590932
49577 -9.160001 0.06525158 0.04639986 -0.3590932
49578 -9.159952 0.06525158 0.04639974 -0.3590932
49579 -9.159893 0.06525158 0.04639964 -0.3590932
49580 -9.159847 0.06525156 0.04639952 -0.3590932
49581 -9.159843 0.06525156 0.04639942 -0.3590932
49582 -9.159893 0.06525156 0.0463993 -0.3590932
49583 -9.159984 0.06525156 0.0463992 -0.359093
49584 -9.160091 0.06525156 0.04639908 -0.359093
49585 -9.160192 0.06525156 0.04639898 -0.359093
49586 -9.160276 0.06525156 0.04639886 -0.359093
49587 -9.160352 0.06525156 0.04639876 -0.359093
49588 -9.160455 0.06525156 0.04639864 -0.359093
49589 -9.160525 0.06525156 0.04639854 -0.359093
49590 -9.160567 0.06525156 0.04639842 -0.359093
49591 -9.160589 0.06525156 0.04639832 -0.359093
49592 -9.160594 0.06525156 0.0463982 -0.359093
49593 -9.160582 0.06525156 0.0463981 -0.359093
49594 -9.160555 0.06525156 0.046398 -0.359093
49595 -9.160515 0.06525156 0.04639788 -0.359093
49596 -9.160467 0.06525156 0.04639778 -0.359093
49597 -9.16042 0.06525156 0.04639766 -0.359093
49598 -9.160391 0.06525156 0.04639756 -0.359093
49599 -9.160392 0.06525156 0.04639744 -0.359093
49600 -9.16043 0.06525156 0.04639734 -0.3590928
49601 -9.160501 0.06525156 0.04639722 -0.3590928
49602 -9.160597 0.06525156 0.04639712 -0.3590928
49603 -9.160703 0.06525156 0.046397 -0.3590928
49604 -9.160807 0.06525156 0.0463969 -0.3590928
49605 -9.160899 0.06525156 0.04639678 -0.3590928
49606 -9.160976 0.06525156 0.04639668 -0.3590928
49607 -9.161034 0.06525154 0.04639656 -0.3590928
49608 -9.16107 0.06525154 0.04639646 -0.3590928
49609 -9.161082 0.06525154 0.04639634 -0.3590928
49610 -9.161068 0.06525154 0.04639624 -0.3590928
49611 -9.161035 0.06525154 0.04639612 -0.3590928
49612 -9.160996 0.06525154 0.04639602 -0.3590928
49613 -9.160967 0.06525154 0.0463959 -0.3590928
49614 -9.160969 0.06525154 0.0463958 -0.3590928
49615 -9.161029 0.06525154 0.04639568 -0.3590928
49616 -9.161103 0.06525154 0.04639558 -0.3590928
