"ObjectId","Points:0","Points:1","Points:2","arc_length","pressure","wall-heat-flux","wall-tau-mag","wall-y_plus"
2.00000000e+00,1.65947998e+00,-1.64189994e-01,9.99999972e-10,7.41909338e-02,1.27684860e+05,2.36517922e+06,1.14970622e+03,5.27531282e-01
2.00000000e+00,1.65818369e+00,-1.63348123e-01,9.99999972e-10,7.57366030e-02,1.27741392e+05,2.35199694e+06,1.12993445e+03,5.23194076e-01
2.00000000e+00,1.65688753e+00,-1.62506253e-01,9.99999972e-10,7.72821721e-02,1.27753978e+05,2.33728166e+06,1.10857863e+03,5.18365319e-01
2.00000000e+00,1.65559125e+00,-1.61664382e-01,9.99999972e-10,7.88278413e-02,1.27693738e+05,2.32033831e+06,1.08531962e+03,5.12906645e-01
2.00000000e+00,1.65429497e+00,-1.60822496e-01,9.99999972e-10,8.03735186e-02,1.27531825e+05,2.30090389e+06,1.06004877e+03,5.06724985e-01
2.00000000e+00,1.65299881e+00,-1.59980625e-01,9.99999972e-10,8.19190878e-02,1.27228304e+05,2.27851557e+06,1.03268184e+03,4.99711743e-01
2.00000000e+00,1.65170252e+00,-1.59138754e-01,9.99999972e-10,8.34647569e-02,1.26733978e+05,2.25259688e+06,1.00316142e+03,4.91749303e-01
2.00000000e+00,1.65040624e+00,-1.58296868e-01,9.99999972e-10,8.50104342e-02,1.26435864e+05,2.23884800e+06,9.87916286e+02,4.87535273e-01
2.00000000e+00,1.64910996e+00,-1.57454997e-01,9.99999972e-10,8.65561034e-02,1.25004947e+05,2.18960636e+06,9.38080664e+02,4.72718640e-01
2.00000000e+00,1.64781380e+00,-1.56613126e-01,9.99999972e-10,8.81016726e-02,1.23676788e+05,2.15186468e+06,9.02725623e+02,4.61514717e-01
2.00000000e+00,1.64651752e+00,-1.55771255e-01,9.99999972e-10,8.96473417e-02,1.21979417e+05,2.10972815e+06,8.65805436e+02,4.49149154e-01
2.00000000e+00,1.64522123e+00,-1.54929370e-01,9.99999972e-10,9.11930190e-02,1.19869066e+05,2.06308638e+06,8.27630119e+02,4.35624504e-01
2.00000000e+00,1.64392495e+00,-1.54087499e-01,9.99999972e-10,9.27386882e-02,1.17307291e+05,2.01175141e+06,7.88581529e+02,4.20979740e-01
